cLabel,cDesc,cSize,cGenes,cScorePheno,pValZ,pValZCorr,pValPerm,pValPermCorr
GO:0003729,"mRNA binding",154,"SAMD4B, UNK, RPL41, SHMT1, PPIE, PCBP3, DHX33, HNRNPL, NHP2, LUC7L, LARP6, ELAVL4, ACO1, RPL35, SLBP, DXO, MECP2, PCBP4, RBM14, SRRM3, SECISBP2, TUT1, EIF4G2, SRRM4, RBM24, PABPC1L, SNRPC, CSTF2, ZNF385A, NANOS1, CELF4, KHDRBS2, RBM25, METTL14, CSDC2, CELF2, STRAP, CELF5, EIF2A, MBD2, EIF2S2, RBM8A, HDLBP, N4BP1, MRPS11, SRSF1, EXOSC8, PCBP2, PEG10, LARP4, RPS3, DDX5, CELF3, CSTF2T, LUC7L3, PPP1R8, AUH, HNRNPA3, MYC, THOC2, CPSF6, RBMS1, AQR, PUM3, NCBP2, CELF1, RPL26, EIF3D, GRSF1, TDRD7, CRYZ, SAMD4A, YBX3, ETF1, CPEB1, CPSF7, RPS2, DDX3X, TACO1, SHMT2, RBM4B, RBFOX3, RPS14, MARF1, TPR, GEMIN5, MRPL13, NSRP1, CCT5, RPL13A, DHX36, RBM15, TARDBP, ZFP36L2, RPL7, UTP23, RPL5, NOVA2, DCP1A, TIA1, ZFP36L1, RAVER2, CALR, RPL24, RPS3A, METTL3, HNRNPC, SPEN, PUM1, SYNCRIP, NYNRIN, CPSF1, PTBP2, CPEB2, ARC, DHX9, YTHDC1, CPEB3, PURB, DND1, NUDT21, DAZAP1, LARP1, ANGEL2, PTBP3, RBM3, CELF6, NOVA1, SF3B1, PAIP2, RBFOX1, THOC5, YTHDF2, NUDT16, CDC40, IGF2BP3, RIDA, PABPC1, HNRNPR, IREB2, RBM4, YBX1, POLDIP3, MYH10, NXF1, CPEB4, SRSF5, CNBP, SNRNP35, CARHSP1, PABPC5, DENR, CSTF3, JRK",-0.0266270635352169,0.0111294922707673,0.613854547499818,0.0074,0.585675
GO:0031492,"nucleosomal DNA binding",13,"SMARCD2, MBD2, CHD4, HDAC2, RBBP4, SMARCC1, HNRNPC, HMGN3, ACTB, HMGN1, SMARCC2, ACTL6A, HMGN2",-0.0464770194346786,0.0112243674169983,0.613854547499818,0.0143,0.585675
GO:0001094,"TFIID-class transcription factor binding",6,"ERCC1, FBL, ERCC4, NOP58, AHR, ZNHIT6",-0.0433998444109311,0.011309957599359,0.613854547499818,0.0103,0.585675
GO:0017056,"structural constituent of nuclear pore",9,"NUP35, NUP85, TPR, NUP205, UPF3A, NDC1, NUP54, NUP88, NUTF2",-0.0840873584414089,0.0115154709200742,0.613854547499818,0.0065,0.585675
GO:0003697,"single-stranded DNA binding",53,"CNBP, LRPPRC, RAD52, NUP35, SMC6, YBX1, SWSAP1, ERCC4, HMGB2, POLR3C, DHX9, REXO4, ERCC1, TWNK, SETMAR, RBMS1, HNRNPDL, MCM5, ANXA1, CTC1, LONP1, PURB, MCM3, BLM, SPRTN, HMCES, RBBP8, DHX36, SSBP1, MCM7, POLR2H, TDP2, RNF138, WDR48, PURA, MCM6, SUB1, NME1, TERF1, SSBP4, STN1, SSBP2, DDX11, RAD51D, TOP1, MCM8, RPA2, MSH2, POLR2G, HMGB1, NABP1, PCBP2, SMC2",-0.0357216642964483,0.012196043558322,0.613854547499818,0.0117,0.585675
GO:0004012,"phospholipid-translocating ATPase activity",9,"ATP8B2, ABCA7, ATP8A1, ATP11A, ABCA1, ATP8A2, ABCG1, ATP11B, ATP10A",-0.0630223949350951,0.0122832118207804,0.613854547499818,0.0125,0.585675
GO:0003756,"protein disulfide isomerase activity",10,"ENOX1, ERO1B, PDIA3, CRELD2, GLRX2, PIGK, ERP44, PDIA2, QSOX1, PDIA5",-0.037601560196165,0.0134099660523164,0.613854547499818,0.0143,0.585675
GO:0016864,"intramolecular oxidoreductase activity, transposing S-S bonds",10,"PDIA2, ERO1B, PIGK, GLRX2, ENOX1, ERP44, PDIA3, CRELD2, PDIA5, QSOX1",-0.037601560196165,0.0134099660523164,0.613854547499818,0.0143,0.585675
GO:0000993,"RNA polymerase II core binding",11,"NCOA3, RPRD2, DHX9, AGO1, ESRRB, ELP2, CTR9, LEO1, WAC, ELP4, SMYD2",-0.0457513582439984,0.0145453929899881,0.613854547499818,0.017,0.585675
GO:0097157,"pre-mRNA intronic binding",8,"RBM41, RBM24, RNPC3, HNRNPL, RBM7, TARDBP, RBM4, ELAVL4",-0.0870660673365594,0.0147248973186941,0.613854547499818,0.0133,0.585675
GO:0035198,"miRNA binding",13,"YBX1, PUM1, AGO4, MATR3, PNPT1, TRIM71, AGO1, ZC3H10, NEAT1, ZC3H7B, SOX4, AGO3, RBM4",-0.0641052814858471,0.0151036334211727,0.613854547499818,0.0132,0.585675
GO:0070577,"lysine-acetylated histone binding",8,"TRIM24, ZZZ3, ATAD2B, BRD2, ZMYND8, PHIP, KMT2A, ZZEF1",-0.0835868399861417,0.0151662021763106,0.613854547499818,0.0103,0.585675
GO:0019706,"protein-cysteine S-palmitoyltransferase activity",15,"ZDHHC11, ZDHHC12, ZDHHC21, ZDHHC22, ZDHHC14, ZDHHC16, ZDHHC24, ZDHHC5, ZDHHC13, ZDHHC3, ZDHHC2, ZDHHC18, ZDHHC23, ZDHHC20, ZDHHC4",-0.0309640637021794,0.015768281220939,0.613854547499818,0.0137,0.585675
GO:0019707,"protein-cysteine S-acyltransferase activity",15,"ZDHHC20, ZDHHC23, ZDHHC22, ZDHHC2, ZDHHC12, ZDHHC24, ZDHHC21, ZDHHC4, ZDHHC18, ZDHHC5, ZDHHC14, ZDHHC16, ZDHHC13, ZDHHC11, ZDHHC3",-0.0309640637021794,0.015768281220939,0.613854547499818,0.0137,0.585675
GO:0004197,"cysteine-type endopeptidase activity",50,"CTSV, CTSD, PYDC1, CASP3, CAPN15, USP47, CASP1, USP36, CAPN12, USP16, CAPNS2, USP9X, ATG4B, USP12, SENP7, CAPN1, SENP2, CTSK, USP35, USP8, USP28, CFLAR, USP10, USP37, CASP10, USP33, CTSL, BLMH, USP11, USP1, CTSO, USP9Y, SFRP1, USP38, SENP1, USP49, USP5, CTSZ, SENP6, USP46, PYCARD, CAPN13, CTSC, CAPN7, CAPN3, PDIA3, USP13, UCHL1, CTSH, CAPNS1",-0.023968013121316,0.0172348620381406,0.613854547499818,0.0171,0.585675
GO:0033038,"bitter taste receptor activity",9,"TAS2R5, TAS2R13, TAS2R31, TAS2R30, TAS2R14, TAS2R10, TAS2R43, TAS2R50, TAS2R4",-0.133201614253674,0.0178573436955419,0.613854547499818,0.0193,0.587577777777778
GO:0051213,"dioxygenase activity",44,"RSBN1, PTGS2, RSBN1L, BBOX1, ALOX5, ADO, ALKBH2, PLOD2, PIR, ADI1, TET1, JMJD6, KDM7A, ALKBH8, KDM5A, OGFOD2, BCO2, KDM4B, JMJD1C, ETHE1, KDM5C, JMJD7, ALKBH7, PLOD3, JMJD4, PHF2, P3H1, P4HA2, CDO1, KDM4C, TYW5, KDM2B, P3H3, RIOX2, ASPHD1, P3H2, KDM3A, EGLN1, KDM5B, ASPHD2, HSPBAP1, ALOX5AP, PHYH, PHF8",-0.0323469011325634,0.0180942977318486,0.613854547499818,0.0184,0.587577777777778
GO:0003887,"DNA-directed DNA polymerase activity",8,"POLE4, POLD3, REV1, CHRAC1, REV3L, POLD4, POLB, PRIMPOL",-0.0648367912248951,0.0189042989956155,0.613854547499818,0.0151,0.585675
GO:0003727,"single-stranded RNA binding",42,"HMGB1, DDX11, IFIH1, JMJD6, RBM7, PATL1, LACTB2, PABPC1L, POLR2G, MCRS1, DHX9, ZFR2, LARP4, ELAVL4, DHX58, RBMS1, LONP1, AGO1, PPIE, HNRNPF, HNRNPC, HNRNPDL, AGO3, CNBP, SNRPC, STRBP, AQR, CBX6, DDX3X, DIS3L2, DDX1, IFIT5, PNPT1, KHDRBS2, DAZAP1, TIA1, AGO4, ATXN1, ANXA1, SRA1, PABPC5, PABPC1",-0.0486302311825228,0.0194846150930768,0.613854547499818,0.0218,0.627572602739726
GO:0043175,"RNA polymerase core enzyme binding",13,"ESRRB, ERBB2, RPRD2, RPAP2, AGO1, NCOA3, ELP4, LEO1, SMYD2, WAC, DHX9, ELP2, CTR9",-0.0403074851540102,0.0206668537932842,0.613854547499818,0.0217,0.627572602739726
GO:0008527,"taste receptor activity",11,"TAS2R4, TAS2R30, TAS2R50, TAS2R14, TAS2R43, TAS2R10, PKD2L1, TAS2R5, FFAR4, TAS2R31, TAS2R13",-0.0943645607127431,0.021392456179611,0.613854547499818,0.0242,0.627572602739726
GO:0003684,"damaged DNA binding",29,"HMGB1, RECQL4, ERCC4, DDB1, DCLRE1A, REV1, NEIL1, MSH2, HMGB2, TP53BP1, POLB, ERCC2, ERCC1, OGG1, BLM, PCNA, SMC6, RBBP8, MUTYH, DCLRE1C, FANCG, RPA2, RPS3, TDG, NTHL1, BRCA1, CUL4B, DDB2, AUNIP",-0.0490163329303951,0.0222967510780845,0.613854547499818,0.0164,0.585675
GO:0016706,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors",23,"TET1, PHYH, KDM4C, RIOX2, PHF8, PLOD2, JMJD4, JMJD6, EGLN1, P3H2, JMJD7, HSPBAP1, KDM4B, ALKBH8, PLOD3, ALKBH2, P4HA2, TYW5, KDM2B, P3H1, P3H3, KDM7A, BBOX1",-0.0401062446319988,0.0236571531988286,0.613854547499818,0.026,0.627572602739726
GO:0015247,"aminophospholipid transporter activity",6,"ATP11A, ATP8A1, ABCA7, ABCA1, ATP8A2, ATP11B",-0.0537080810305307,0.0237747504063453,0.613854547499818,0.016,0.585675
